trade_id,entry_time,entry_price,exit_time,exit_price,exit_reason,size,pnl,pnl_pct,is_partial,entry_pos,exit_pos,bars_held,capital_before,capital_after,stop_price,tp_price,risk_used,tier_at_entry
78,2024-11-08 08:30:00,75820.0,2024-11-08 18:30:00,76771.94124999999,take_profit,93.02044637733668,88549.99999999882,1.2555278950144935,False,1.25,1.25,40,622050.9231040637,710600.9231040626,75488.89,76771.94124999999,28000,Tier 5: $507k-$760k ($28.0k risk)
79,2024-11-13 08:45:00,87287.6,2024-11-13 13:45:00,89742.17642857143,take_profit,44.48832748856595,109200.00000000016,2.812056269815443,False,1.5,1.5,20,710600.9231040626,819800.9231040627,86532.34571428572,89742.17642857143,28000,Tier 5: $507k-$760k ($28.0k risk)
80,2024-11-14 05:30:00,89827.3,2024-11-14 07:00:00,89114.82142857143,stop_loss,64.0019248699212,-45600.0,-0.7931648523651141,False,1.5,1.5,6,819800.9231040627,774200.9231040627,89114.82142857143,92142.85535714286,38000,Tier 6: $760k-$1200k ($38.0k risk)
81,2024-11-14 07:00:00,89694.9,2024-11-14 14:45:00,89022.63857142857,stop_loss,67.83075461714571,-45600.0,-0.7494979408767083,False,1.5,1.5,31,774200.9231040627,728600.9231040627,89022.63857142857,91879.74964285713,38000,Tier 6: $760k-$1200k ($38.0k risk)
82,2024-11-17 01:30:00,90232.0,2024-11-17 02:00:00,89798.08428571429,stop_loss,77.43439311782068,-33599.99999999999,-0.4808889465884773,False,1.5,1.5,2,728600.9231040627,695000.9231040627,89798.08428571429,91642.22607142857,28000,Tier 5: $507k-$760k ($28.0k risk)
83,2024-11-28 07:45:00,95371.6,2024-11-28 10:00:00,94882.21857142857,stop_loss,68.65810191874819,-33600.0,-0.5131311926940855,False,1.5,1.5,9,695000.9231040627,661400.9231040627,94882.21857142857,96962.08964285714,28000,Tier 5: $507k-$760k ($28.0k risk)
84,2024-11-28 10:00:00,94888.1,2024-11-29 02:00:00,96538.59392857143,take_profit,66.16201254040261,109200.00000000073,1.7394108729876778,False,1.5,1.5,64,661400.9231040627,770600.9231040634,94380.25571428573,96538.59392857143,28000,Tier 5: $507k-$760k ($28.0k risk)
85,2024-11-30 06:45:00,96699.0,2024-11-30 10:45:00,96333.93428571429,stop_loss,124.9090183372092,-45600.0,-0.37752791061511387,False,1.5,1.5,16,770600.9231040634,725000.9231040634,96333.93428571429,97885.46357142857,38000,Tier 6: $760k-$1200k ($38.0k risk)
86,2024-11-30 11:15:00,96438.0,2024-12-01 01:45:00,96124.02857142857,stop_loss,107.01610701610686,-33599.99999999999,-0.3255681666681484,False,1.5,1.5,58,725000.9231040634,691400.9231040634,96124.02857142857,97458.40714285713,28000,Tier 5: $507k-$760k ($28.0k risk)
87,2024-12-12 11:30:00,100261.0,2024-12-12 14:45:00,101654.67892857142,take_profit,78.35377127494692,109199.99999999802,1.390050895733554,False,1.5,1.5,13,691400.9231040634,800600.9231040614,99832.17571428571,101654.67892857142,28000,Tier 5: $507k-$760k ($28.0k risk)
88,2024-12-22 00:00:00,97154.4,2024-12-22 04:30:00,96527.28,stop_loss,72.71335629544639,-45600.0,-0.6454880067191968,False,1.75,1.75,18,800600.9231040614,755000.9231040614,96527.28,99192.53999999998,38000,Tier 6: $760k-$1200k ($38.0k risk)
89,2025-01-01 03:00:00,93938.2,2025-01-01 08:15:00,93447.53285714285,stop_loss,62.77167821071606,-30800.000000000004,-0.52232972619993,False,1.25,1.25,21,755000.9231040614,724200.9231040614,93447.53285714285,95348.86803571427,28000,Tier 5: $507k-$760k ($28.0k risk)
90,2025-01-03 06:15:00,96633.6,2025-01-03 07:30:00,96303.32571428572,stop_loss,101.73362400082992,-33600.0,-0.3417799665067715,False,1.75,1.75,5,724200.9231040614,690600.9231040614,96303.32571428572,97706.99142857143,28000,Tier 5: $507k-$760k ($28.0k risk)
91,2025-01-03 08:30:00,96237.1,2025-01-03 15:00:00,97332.47071428571,take_profit,99.6922763917514,109200.00000000036,1.1382000437312656,False,1.75,1.75,26,690600.9231040614,799800.9231040617,95900.06285714287,97332.47071428571,28000,Tier 5: $507k-$760k ($28.0k risk)
92,2025-01-04 09:00:00,97795.8,2025-01-04 09:45:00,97544.5457142857,stop_loss,181.48944154469825,-45600.00000000001,-0.2569172558681436,False,1.75,1.75,3,799800.9231040617,754200.9231040617,97544.5457142857,98612.37642857144,38000,Tier 6: $760k-$1200k ($38.0k risk)
93,2025-01-04 09:45:00,97644.3,2025-01-04 20:30:00,98636.33464285715,take_profit,110.07680103337242,109199.99999999919,1.0159677962330111,False,1.75,1.75,43,754200.9231040617,863400.9231040609,97339.05857142857,98636.33464285715,28000,Tier 6: $760k-$1200k ($38.0k risk)
94,2025-01-07 10:00:00,101399.8,2025-01-07 11:30:00,101125.81428571428,stop_loss,166.43203503831862,-45600.0,-0.2702034069946112,False,1.5,1.5,6,863400.9231040609,817800.9231040609,101125.81428571428,102290.25357142859,38000,Tier 6: $760k-$1200k ($38.0k risk)
95,2025-01-07 11:30:00,100614.2,2025-01-07 14:30:00,100241.7157142857,stop_loss,122.4212718465565,-45600.0,-0.3702104531112845,False,1.5,1.5,12,817800.9231040609,772200.9231040609,100241.7157142857,101824.77392857143,38000,Tier 6: $760k-$1200k ($38.0k risk)
96,2025-01-16 10:00:00,99180.4,2025-01-16 14:30:00,98677.84,stop_loss,90.73543457497654,-45600.0,-0.5067130199111899,False,1.5,1.5,18,772200.9231040609,726600.9231040609,98677.84,100813.72,38000,Tier 6: $760k-$1200k ($38.0k risk)
97,2025-01-18 06:15:00,103136.2,2025-01-18 08:00:00,102244.18428571429,stop_loss,37.66749784997416,-33600.0,-0.8648910026602745,False,1.5,1.5,7,726600.9231040609,693000.9231040609,102244.18428571429,106035.25107142856,28000,Tier 5: $507k-$760k ($28.0k risk)
98,2025-01-18 08:00:00,102562.5,2025-01-19 02:15:00,105119.61857142857,take_profit,42.70431618624311,109199.99999999984,2.4932295638547886,False,1.5,1.5,73,693000.9231040609,802200.9231040608,101775.69428571429,105119.61857142857,28000,Tier 5: $507k-$760k ($28.0k risk)
99,2025-01-22 07:45:00,105063.8,2025-01-22 13:30:00,104497.82857142857,stop_loss,80.56943813418137,-45600.0,-0.538693087982187,False,1.5,1.5,23,802200.9231040608,756600.9231040608,104497.82857142857,106903.20714285717,38000,Tier 6: $760k-$1200k ($38.0k risk)
100,2025-01-25 04:45:00,104609.4,2025-01-25 05:45:00,104213.69571428571,stop_loss,84.91189308033165,-33600.0,-0.3782683828740826,False,1.5,1.5,4,756600.9231040608,723000.9231040608,104213.69571428571,105895.43892857143,28000,Tier 5: $507k-$760k ($28.0k risk)
101,2025-01-25 05:45:00,104315.7,2025-01-26 23:00:00,103861.00714285714,stop_loss,73.89603657099755,-33600.0,-0.4358815184510654,False,1.5,1.5,165,723000.9231040608,689400.9231040608,103861.00714285714,105793.45178571428,28000,Tier 5: $507k-$760k ($28.0k risk)
102,2025-01-29 00:00:00,101478.5,2025-01-29 20:15:00,104397.31571428572,take_profit,37.412433907881116,109199.99999999945,2.8762897700357453,False,1.75,1.5,81,689400.9231040608,798600.9231040602,100580.40285714285,104397.31571428572,28000,Tier 5: $507k-$760k ($28.0k risk)
103,2025-01-31 03:15:00,104075.8,2025-01-31 15:30:00,105687.1407142857,take_profit,91.97309959718466,148199.99999999764,1.5482376443762171,False,1.5,1.5,49,798600.9231040602,946800.9231040579,103580.00285714286,105687.1407142857,38000,Tier 6: $760k-$1200k ($38.0k risk)
104,2025-02-04 08:45:00,98245.0,2025-02-04 21:15:00,97261.78857142857,stop_loss,46.37863095860768,-45600.0,-1.0007750303541496,False,1.75,1.25,50,946800.9231040579,901200.9231040579,97261.78857142857,101440.43714285715,38000,Tier 6: $760k-$1200k ($38.0k risk)
105,2025-02-05 04:30:00,98216.9,2025-02-05 06:30:00,97523.7457142857,stop_loss,60.30403455837441,-41800.00000000001,-0.7057383054385673,False,1.25,1.25,8,901200.9231040579,859400.9231040579,97523.7457142857,100209.71857142856,38000,Tier 6: $760k-$1200k ($38.0k risk)
106,2025-03-03 07:30:00,92099.9,2025-03-03 08:45:00,91312.46428571428,stop_loss,57.9094892100032,-45600.0,-0.854979988344959,False,1.75,1.75,5,859400.9231040579,813800.9231040579,91312.46428571428,94659.06607142858,38000,Tier 6: $760k-$1200k ($38.0k risk)
107,2025-03-03 08:45:00,91440.6,2025-03-03 14:45:00,90479.94,stop_loss,47.467366185747125,-45600.0,-1.0505836575875525,False,1.75,1.75,24,813800.9231040579,768200.9231040579,90479.94,94562.74500000001,38000,Tier 6: $760k-$1200k ($38.0k risk)
108,2025-03-12 09:15:00,82230.7,2025-03-12 12:30:00,84483.89499999999,take_profit,53.33537487878316,120174.99999999943,2.740089771824869,False,1.25,1.25,13,768200.9231040579,888375.9231040573,81446.98,84483.89499999999,38000,Tier 6: $760k-$1200k ($38.0k risk)
109,2025-03-15 08:00:00,83749.5,2025-03-16 11:00:00,83499.67285714285,stop_loss,182.52620383236172,-45600.0,-0.29830284701060433,False,1.75,1.75,108,888375.9231040573,842775.9231040573,83499.67285714285,84561.43821428572,38000,Tier 6: $760k-$1200k ($38.0k risk)
110,2025-03-25 03:30:00,86448.2,2025-03-25 13:30:00,87997.5725,take_profit,95.65162670694185,148200.00000000105,1.792255362170638,False,1.5,1.5,40,842775.9231040573,990975.9231040584,85971.47,87997.5725,38000,Tier 6: $760k-$1200k ($38.0k risk)
111,2025-04-02 05:30:00,84161.4,2025-04-02 09:00:00,85317.1092857143,take_profit,128.23294043917215,148200.0,1.3732058707605859,False,1.75,1.75,14,990975.9231040584,1139175.9231040585,83805.79714285713,85317.1092857143,38000,Tier 6: $760k-$1200k ($38.0k risk)
112,2025-04-05 11:45:00,83428.4,2025-04-05 12:30:00,83193.55142857142,stop_loss,194.16767035292716,-45600.0,-0.28149715376128276,False,1.75,1.75,3,1139175.9231040585,1093575.9231040585,83193.55142857142,84191.65785714285,38000,Tier 6: $760k-$1200k ($38.0k risk)
113,2025-04-10 10:30:00,81571.1,2025-04-10 13:30:00,81026.76714285715,stop_loss,83.77227169300293,-45600.0,-0.6673109191157865,False,1.5,1.75,12,1093575.9231040585,1047975.9231040585,81026.76714285715,83340.1817857143,38000,Tier 6: $760k-$1200k ($38.0k risk)
114,2025-04-11 02:45:00,80254.1,2025-04-11 09:15:00,82132.40321428572,take_profit,63.98061776500736,120174.99999999884,2.3404451788577925,False,1.25,1.75,26,1047975.9231040585,1168150.9231040573,79600.77714285714,82132.40321428572,38000,Tier 6: $760k-$1200k ($38.0k risk)
115,2025-04-12 10:30:00,83293.1,2025-04-12 13:45:00,84567.73142857144,take_profit,116.2689046245301,148200.00000000044,1.5302965414559337,False,1.5,1.5,13,1168150.9231040573,1316350.9231040578,82900.90571428572,84567.73142857144,38000,Tier 6: $760k-$1200k ($38.0k risk)
116,2025-04-13 11:15:00,84447.7,2025-04-13 13:15:00,84071.84714285714,stop_loss,172.40789518694427,-64800.0,-0.4450717510871954,False,1.5,1.5,8,1316350.9231040578,1251550.9231040578,84071.84714285714,85669.22178571428,54000,Tier 7: $1200k+ ($54.0k risk)
117,2025-04-24 06:30:00,92360.1,2025-04-24 08:15:00,91838.89714285715,stop_loss,113.96714194089594,-59400.00000000001,-0.5643160381407694,False,1.25,1.25,7,1251550.9231040578,1192150.9231040578,91838.89714285715,93858.55821428572,54000,Tier 7: $1200k+ ($54.0k risk)
118,2025-04-26 04:45:00,94481.7,2025-04-26 09:00:00,94177.47428571428,stop_loss,137.39798457911974,-41800.00000000001,-0.32199432724613597,False,1.25,1.25,17,1192150.9231040578,1150350.9231040578,94177.47428571428,95356.34892857142,38000,Tier 6: $760k-$1200k ($38.0k risk)
119,2025-04-26 09:15:00,94208.6,2025-04-26 13:30:00,93918.33714285716,stop_loss,144.00740215765356,-41800.0,-0.30810653925740367,False,1.25,1.25,17,1150350.9231040578,1108550.9231040578,93918.33714285716,95043.10571428572,38000,Tier 6: $760k-$1200k ($38.0k risk)
120,2025-05-12 02:00:00,103972.6,2025-05-12 14:15:00,103370.2042857143,stop_loss,75.69774969941493,-45600.0,-0.5793792925114027,False,1.75,1.25,49,1108550.9231040578,1062950.9231040578,103370.2042857143,105930.38607142858,38000,Tier 6: $760k-$1200k ($38.0k risk)
121,2025-05-23 06:00:00,110449.9,2025-05-23 11:45:00,110041.00428571428,stop_loss,111.51987757968422,-45599.99999999999,-0.3702092209098521,False,1.75,1.75,23,1062950.9231040578,1017350.9231040578,110041.00428571428,111778.81107142856,38000,Tier 6: $760k-$1200k ($38.0k risk)
122,2025-05-27 01:00:00,108694.5,2025-05-27 01:15:00,108194.85857142857,stop_loss,83.65999616868119,-41800.0,-0.4596749868405736,False,1.25,1.25,1,1017350.9231040578,975550.9231040578,108194.85857142857,110130.96910714285,38000,Tier 6: $760k-$1200k ($38.0k risk)
123,2025-05-27 03:00:00,108886.0,2025-05-28 13:45:00,108127.06857142858,stop_loss,55.07743970846284,-41800.00000000001,-0.6969963343050721,False,1.25,1.0,139,975550.9231040578,933750.9231040578,108127.06857142858,111067.92785714286,38000,Tier 6: $760k-$1200k ($38.0k risk)
124,2025-06-08 10:00:00,104960.6,2025-06-08 11:15:00,105612.49892857144,take_profit,227.3358545392395,148200.00000000166,0.6210891787693994,False,1.5,1.5,5,933750.9231040578,1081950.9231040594,104760.01571428572,105612.49892857144,38000,Tier 6: $760k-$1200k ($38.0k risk)
125,2025-06-17 07:15:00,106425.1,2025-06-17 09:30:00,106073.95857142858,stop_loss,129.86220448415216,-45599.99999999999,-0.32994230550070164,False,1.75,1.5,9,1081950.9231040594,1036350.9231040594,106073.95857142858,107566.30964285716,38000,Tier 6: $760k-$1200k ($38.0k risk)
126,2025-07-04 04:15:00,109163.8,2025-07-04 05:45:00,108894.63571428572,stop_loss,155.29549133561483,-41800.00000000001,-0.2465691792648176,False,1.25,1.25,6,1036350.9231040594,994550.9231040594,108894.63571428572,109937.64732142858,38000,Tier 6: $760k-$1200k ($38.0k risk)
127,2025-07-15 00:00:00,119592.0,2025-07-15 00:30:00,119172.27857142857,stop_loss,108.64348802777342,-45600.0,-0.35096112496774784,False,1.75,1.75,2,994550.9231040594,948950.9231040594,119172.27857142857,120956.09464285715,38000,Tier 6: $760k-$1200k ($38.0k risk)
128,2025-07-15 00:45:00,119458.4,2025-07-15 01:15:00,118966.01,stop_loss,92.60951684640234,-45599.99999999999,-0.4121853297884447,False,1.75,1.75,2,948950.9231040594,903350.9231040594,118966.01,121058.6675,38000,Tier 6: $760k-$1200k ($38.0k risk)
129,2025-07-17 07:00:00,118038.6,2025-07-17 12:15:00,117557.07428571429,stop_loss,94.6989924881624,-45599.99999999999,-0.4079391947089472,False,1.5,1.5,21,903350.9231040594,857750.9231040594,117557.07428571429,119603.55857142858,38000,Tier 6: $760k-$1200k ($38.0k risk)
130,2025-07-18 11:30:00,119104.0,2025-07-18 14:15:00,118489.78857142858,stop_loss,74.24153618577238,-45600.0,-0.5156933676210872,False,1.5,1.5,11,857750.9231040594,812150.9231040594,118489.78857142858,121100.18714285713,38000,Tier 6: $760k-$1200k ($38.0k risk)
131,2025-08-05 04:00:00,114351.3,2025-08-05 07:30:00,114014.77714285714,stop_loss,135.50342579149688,-45600.0,-0.2942886151209997,False,1.75,1.75,14,812150.9231040594,766550.9231040594,114014.77714285714,115444.9992857143,38000,Tier 6: $760k-$1200k ($38.0k risk)
132,2025-08-07 04:45:00,114308.5,2025-08-07 10:00:00,115302.415,take_profit,149.10731803021753,148200.0000000027,0.8695022679853148,False,1.75,1.75,21,766550.9231040594,914750.9231040621,114002.68000000001,115302.415,38000,Tier 6: $760k-$1200k ($38.0k risk)
133,2025-08-14 10:30:00,121168.2,2025-08-14 12:15:00,120640.50428571428,stop_loss,86.41343631475942,-45600.0,-0.4355067701638827,False,1.5,1.5,7,914750.9231040621,869150.9231040621,120640.50428571428,122883.21107142858,38000,Tier 6: $760k-$1200k ($38.0k risk)
134,2025-09-04 04:30:00,111088.2,2025-09-04 05:00:00,110675.39571428571,stop_loss,110.46396943553309,-45600.0,-0.3716004811620734,False,1.75,1.75,2,869150.9231040621,823550.9231040621,110675.39571428571,112429.81392857143,38000,Tier 6: $760k-$1200k ($38.0k risk)
135,2025-09-08 01:15:00,110754.2,2025-09-08 09:00:00,111965.2239285714,take_profit,99.23420765249757,120174.99999999821,1.0934338639721157,False,1.25,1.25,31,823550.9231040621,943725.9231040603,110332.97428571428,111965.2239285714,38000,Tier 6: $760k-$1200k ($38.0k risk)
136,2025-09-09 03:00:00,111410.2,2025-09-09 06:00:00,112590.91321428571,take_profit,101.78170155629151,120174.99999999834,1.0597891524166687,False,1.25,1.25,12,943725.9231040603,1063900.9231040587,110999.51714285713,112590.91321428571,38000,Tier 6: $760k-$1200k ($38.0k risk)
137,2025-09-17 11:45:00,116200.1,2025-09-17 13:30:00,115964.08142857144,stop_loss,193.20513518912745,-45599.99999999999,-0.2031139142122612,False,1.5,1.75,7,1063900.9231040587,1018300.9231040587,115964.08142857144,116967.16035714286,38000,Tier 6: $760k-$1200k ($38.0k risk)
138,2025-09-30 08:30:00,113413.4,2025-09-30 09:30:00,113078.08571428571,stop_loss,135.99182004090164,-45600.0,-0.2956566734744582,False,1.5,1.5,4,1018300.9231040587,972700.9231040587,113078.08571428571,114503.17142857141,38000,Tier 6: $760k-$1200k ($38.0k risk)
139,2025-09-30 09:30:00,112945.1,2025-09-30 19:30:00,114135.19892857144,take_profit,124.52746275294459,148199.99999999817,1.0536968213507547,False,1.5,1.75,40,972700.9231040587,1120900.9231040569,112578.91571428571,114135.19892857144,38000,Tier 6: $760k-$1200k ($38.0k risk)
140,2025-10-13 11:15:00,113618.3,2025-10-13 13:30:00,115329.19196428571,take_profit,70.24113883787703,120175.00000000051,1.5058242944012603,False,1.25,1.25,9,1120900.9231040569,1241075.9231040573,113023.20714285715,115329.19196428571,38000,Tier 6: $760k-$1200k ($38.0k risk)
141,2025-10-28 00:00:00,114034.1,2025-10-28 02:45:00,113572.45142857144,stop_loss,128.66930318052835,-59400.0,-0.4048337921977429,False,1.25,1.25,11,1241075.9231040573,1181675.9231040573,113572.45142857144,115361.33964285714,54000,Tier 7: $1200k+ ($54.0k risk)
142,2025-11-06 08:30:00,103146.2,2025-11-06 12:30:00,102547.67428571428,stop_loss,69.83826927116141,-41800.00000000001,-0.5802692821313005,False,1.25,1.25,16,1181675.9231040573,1139875.9231040573,102547.67428571428,104866.96142857142,38000,Tier 6: $760k-$1200k ($38.0k risk)
143,2025-11-24 09:15:00,85907.4,2025-11-24 14:45:00,85238.21142857142,stop_loss,62.46370871332417,-41800.00000000001,-0.778964991873313,False,1.25,1.25,22,1139875.9231040573,1098075.9231040573,85238.21142857142,87831.31714285717,38000,Tier 6: $760k-$1200k ($38.0k risk)
144,2025-11-25 07:45:00,87362.2,2025-11-25 09:00:00,86912.97142857143,stop_loss,93.04840043248812,-41800.0,-0.5142138950582381,False,1.25,1.25,5,1098075.9231040573,1056275.9231040573,86912.97142857143,88653.73214285713,38000,Tier 6: $760k-$1200k ($38.0k risk)
145,2025-11-25 09:45:00,87194.3,2025-11-25 14:30:00,86686.04428571429,stop_loss,82.24206600164759,-41800.00000000001,-0.5829001600858214,False,1.25,1.25,19,1056275.9231040573,1014475.9231040573,86686.04428571429,88655.53517857143,38000,Tier 6: $760k-$1200k ($38.0k risk)
146,2025-11-28 01:00:00,90849.9,2025-11-28 11:00:00,91957.42392857144,take_profit,108.50781360093207,120175.00000000276,1.2190700579433207,False,1.25,1.25,40,1014475.9231040573,1134650.92310406,90464.67428571428,91957.42392857144,38000,Tier 6: $760k-$1200k ($38.0k risk)
147,2025-12-04 11:45:00,92894.9,2025-12-04 13:00:00,92476.22,stop_loss,108.91372886213996,-45600.0,-0.4507028911167277,False,1.75,1.75,5,1134650.92310406,1089050.92310406,92476.22,94255.60999999999,38000,Tier 6: $760k-$1200k ($38.0k risk)
148,2025-12-09 00:00:00,90712.9,2025-12-09 01:00:00,90215.79142857142,stop_loss,84.0862588224473,-41800.0,-0.5480020718426738,False,1.25,1.25,4,1089050.92310406,1047250.9231040601,90215.79142857142,92142.08714285713,38000,Tier 6: $760k-$1200k ($38.0k risk)
149,2025-12-09 01:00:00,90443.2,2025-12-09 01:30:00,89991.22,stop_loss,92.48196822868353,-41800.00000000001,-0.4997390627487704,False,1.25,1.25,2,1047250.9231040601,1005450.9231040601,89991.22,91742.64249999999,38000,Tier 6: $760k-$1200k ($38.0k risk)
150,2025-12-10 10:30:00,92169.0,2025-12-10 11:45:00,91751.33571428571,stop_loss,100.08037897833158,-41800.0,-0.45315050148562636,False,1.25,1.25,5,1005450.9231040601,963650.9231040601,91751.33571428571,93369.78482142858,38000,Tier 6: $760k-$1200k ($38.0k risk)
151,2025-12-19 03:30:00,87018.2,2025-12-19 15:15:00,89228.59035714285,take_profit,54.36822487559964,120174.9999999996,2.540147184316445,False,1.25,1.25,47,963650.9231040601,1083825.9231040596,86249.36857142857,89228.59035714285,38000,Tier 6: $760k-$1200k ($38.0k risk)
152,2025-12-21 02:45:00,87911.5,2025-12-21 08:30:00,88547.87714285715,take_profit,188.8424204873963,120174.9999999976,0.7238838409731935,False,1.25,1.25,23,1083825.9231040596,1204000.9231040573,87690.15142857142,88547.87714285715,38000,Tier 6: $760k-$1200k ($38.0k risk)
153,2026-01-03 07:00:00,89727.3,2026-01-03 07:15:00,89470.32428571429,stop_loss,252.16390653925228,-64799.99999999999,-0.2863963523762695,False,1.75,1.75,1,1204000.9231040573,1139200.9231040573,89470.32428571429,90562.47107142856,54000,Tier 7: $1200k+ ($54.0k risk)
154,2026-01-03 07:15:00,89375.6,2026-01-03 20:45:00,90308.38249999999,take_profit,158.87948155116837,148200.00000000058,1.0436657208454954,False,1.75,1.75,54,1139200.9231040573,1287400.923104058,89088.59000000001,90308.38249999999,38000,Tier 7: $1200k+ ($54.0k risk)
155,2026-01-06 07:45:00,93207.4,2026-01-06 14:15:00,94246.48535714285,take_profit,202.67824828085293,210599.99999999924,1.1148099369179483,False,1.75,1.75,26,1287400.923104058,1498000.9231040573,92887.68142857142,94246.48535714285,54000,Tier 7: $1200k+ ($54.0k risk)
156,2026-01-15 11:30:00,96640.0,2026-01-15 14:30:00,96280.99,stop_loss,180.49636500376297,-64800.0,-0.37149213576158396,False,1.5,1.5,12,1498000.9231040573,1433200.9231040573,96280.99,97806.78249999999,54000,Tier 7: $1200k+ ($54.0k risk)
